x y vx vy mass charge
18.4285 -1.12 -0.489938 0.397971 1 -0.01
19.3984 -0.56 -0.454311 -0.477643 1 0.01
20.3683 -1.12 -0.053118 -0.191145 1 -0.01
21.3382 -0.56 0.401813 0.417899 1 0.01
22.3082 -1.12 0.144026 -0.145259 1 -0.01
23.2781 -0.56 -0.0250338 -0.229015 1 0.01
-24.248 0 0.288296 -0.0934024 1 -0.01
-23.2781 0.56 0.0274837 -0.104559 1 0.01
-22.3082 0 0.0329313 0.267031 1 -0.01
-21.3382 0.56 -0.409937 -0.289155 1 0.01
-20.3683 0 0.0139331 -0.0124178 1 -0.01
-19.3984 0.56 -0.186771 0.251281 1 0.01
-18.4285 0 0.286442 -0.0596812 1 -0.01
-17.4586 0.56 -0.324539 0.17497 1 0.01
-16.4886 0 -0.082774 0.119471 1 -0.01
-15.5187 0.56 0.425068 0.367886 1 0.01
-14.5488 0 0.356935 0.217406 1 -0.01
-13.5789 0.56 -0.28812 -0.127962 1 0.01
-12.609 0 -0.31047 -0.107284 1 -0.01
-11.639 0.56 -0.0371252 -0.356331 1 0.01
-10.6691 0 0.176163 0.0715075 1 -0.01
-9.6992 0.56 0.243329 -0.181916 1 0.01
-8.72928 0 0.339308 0.0882551 1 -0.01
-7.75936 0.56 0.446422 -0.382299 1 0.01
-6.78944 0 0.0273335 0.225114 1 -0.01
-5.81952 0.56 -0.335954 0.421443 1 0.01
-4.8496 0 0.411692 -0.227393 1 -0.01
-3.87968 0.56 0.132683 -0.399331 1 0.01
-2.90976 0 -0.144896 0.290327 1 -0.01
-1.93984 0.56 -0.00849411 0.071687 1 0.01
-0.96992 0 -0.291738 -0.18934 1 -0.01
0 0.56 0.446329 -0.164597 1 0.01
0.96992 0 -0.103354 -0.0234978 1 -0.01
1.93984 0.56 0.137474 -0.491421 1 0.01
2.90976 0 0.240445 0.444881 1 -0.01
3.87968 0.56 0.29107 0.396217 1 0.01
4.8496 0 0.333619 -0.0239355 1 -0.01
5.81952 0.56 0.302724 0.42042 1 0.01
6.78944 0 0.371758 0.17856 1 -0.01
7.75936 0.56 0.168664 0.369723 1 0.01
8.72928 0 0.156129 -0.486216 1 -0.01
9.6992 0.56 -0.31534 0.0865877 1 0.01
10.6691 0 -0.310653 -0.313693 1 -0.01
11.639 0.56 -0.49095 -0.325233 1 0.01
12.609 0 0.177712 0.385583 1 -0.01
13.5789 0.56 0.442298 0.0246711 1 0.01
14.5488 0 -0.296613 0.282742 1 -0.01
15.5187 0.56 0.276078 -0.282314 1 0.01
16.4886 0 0.418831 0.167889 1 -0.01
17.4586 0.56 -0.323725 -0.0143075 1 0.01
18.4285 0 -0.448993 0.205777 1 -0.01
19.3984 0.56 -0.153118 0.340983 1 0.01
20.3683 0 -0.40776 -0.008973 1 -0.01
21.3382 0.56 0.471299 0.408039 1 0.01
22.3082 0 -0.227607 0.456834 1 -0.01
23.2781 0.56 -0.446925 0.301381 1 0.01
-24.248 1.12 -0.260006 -0.276994 1 -0.01
-23.2781 1.68 0.159975 0.208455 1 0.01
-22.3082 1.12 0.368381 -0.448015 1 -0.01
-21.3382 1.68 -0.058849 -0.146834 1 0.01
-20.3683 1.12 -0.360038 -0.427008 1 -0.01
-19.3984 1.68 -0.221091 -0.0797752 1 0.01
-18.4285 1.12 0.461034 0.248458 1 -0.01
-17.4586 1.68 -0.149045 0.484741 1 0.01
-16.4886 1.12 -0.262653 -0.28059 1 -0.01
-15.5187 1.68 -0.147221 0.112965 1 0.01
-14.5488 1.12 0.492565 0.371531 1 -0.01
-13.5789 1.68 0.309136 0.451897 1 0.01
-12.609 1.12 0.265113 -0.48025 1 -0.01
-11.639 1.68 -0.369975 -0.10448 1 0.01
-10.6691 1.12 0.326612 0.299451 1 -0.01
-9.6992 1.68 0.02126 0.0531216 1 0.01
-8.72928 1.12 0.370619 -0.365182 1 -0.01
-7.75936 1.68 0.168423 -0.475687 1 0.01
-6.78944 1.12 0.241927 -0.104351 1 -0.01
-5.81952 1.68 -0.459183 0.451001 1 0.01
-4.8496 1.12 -2.7108e-05 -0.218509 1 -0.01
-3.87968 1.68 0.121307 0.0309477 1 0.01
-2.90976 1.12 -0.0174299 -0.418756 1 -0.01
-1.93984 1.68 -0.188972 0.0605029 1 0.01
-0.96992 1.12 -0.416572 0.243286 1 -0.01
0 1.68 0.427446 -0.233638 1 0.01
0.96992 1.12 0.393683 -0.0930372 1 -0.01
1.93984 1.68 -0.027987 -0.13809 1 0.01
2.90976 1.12 -0.0883583 0.354737 1 -0.01
3.87968 1.68 0.0666167 -0.281345 1 0.01
4.8496 1.12 0.236171 -0.453773 1 -0.01
5.81952 1.68 0.238174 -0.465682 1 0.01
6.78944 1.12 0.220801 -0.053997 1 -0.01
7.75936 1.68 -0.092936 -0.275474 1 0.01
8.72928 1.12 0.266181 -0.105017 1 -0.01
9.6992 1.68 -0.303524 0.0704069 1 0.01
10.6691 1.12 0.124082 0.128095 1 -0.01
11.639 1.68 0.169765 -0.453585 1 0.01
12.609 1.12 -0.0216821 0.0925564 1 -0.01
13.5789 1.68 0.38065 -0.246979 1 0.01
14.5488 1.12 -0.060393 0.416039 1 -0.01
15.5187 1.68 -0.307333 0.10496 1 0.01
16.4886 1.12 -0.0626672 0.341319 1 -0.01
17.4586 1.68 -0.0812742 -0.343646 1 0.01
18.4285 1.12 0.0336353 -0.198377 1 -0.01
19.3984 1.68 -0.193311 -0.399137 1 0.01
20.3683 1.12 -0.383698 -0.2455 1 -0.01
21.3382 1.68 -0.257796 -0.306427 1 0.01
22.3082 1.12 -0.216721 -0.334359 1 -0.01
23.2781 1.68 0.313344 0.472309 1 0.01
-24.248 2.24 0.489579 0.108825 1 -0.01
-23.2781 2.8 0.486685 0.250608 1 0.01
-22.3082 2.24 0.150376 -0.466413 1 -0.01
-21.3382 2.8 0.464052 0.179205 1 0.01
-20.3683 2.24 -0.369962 0.112175 1 -0.01
-19.3984 2.8 -0.501392 0.333884 1 0.01
-18.4285 2.24 -0.125715 0.241191 1 -0.01
-17.4586 2.8 0.279 0.0610543 1 0.01
-16.4886 2.24 -0.0917077 -0.309975 1 -0.01
-15.5187 2.8 0.192931 0.0710469 1 0.01
-14.5488 2.24 0.209751 -0.0170911 1 -0.01
-13.5789 2.8 0.406276 0.307193 1 0.01
-12.609 2.24 0.190962 -0.216513 1 -0.01
-11.639 2.8 0.331288 0.393534 1 0.01
-10.6691 2.24 0.494964 -0.392461 1 -0.01
-9.6992 2.8 -0.0358687 -0.254134 1 0.01
-8.72928 2.24 -0.224284 0.191464 1 -0.01
-7.75936 2.8 0.0218735 -0.453969 1 0.01
-6.78944 2.24 0.428457 0.189129 1 -0.01
-5.81952 2.8 -0.473104 0.128671 1 0.01
-4.8496 2.24 -0.322659 -0.480996 1 -0.01
-3.87968 2.8 -0.191138 -0.376007 1 0.01
-2.90976 2.24 -0.0809114 -0.00312566 1 -0.01
-1.93984 2.8 0.34062 -0.119168 1 0.01
-0.96992 2.24 0.213227 0.123003 1 -0.01
0 2.8 -0.162788 -0.0783647 1 0.01
0.96992 2.24 -0.230067 -0.0803777 1 -0.01
1.93984 2.8 -0.459391 0.180689 1 0.01
2.90976 2.24 -0.354367 -0.0558224 1 -0.01
3.87968 2.8 -0.138711 -0.460679 1 0.01
4.8496 2.24 -0.331236 -0.238092 1 -0.01
5.81952 2.8 -0.0334119 0.381488 1 0.01
6.78944 2.24 -0.372776 -0.485663 1 -0.01
7.75936 2.8 0.0961495 0.136056 1 0.01
8.72928 2.24 0.374702 -0.371432 1 -0.01
9.6992 2.8 0.297979 -0.279533 1 0.01
10.6691 2.24 -0.0761591 0.485375 1 -0.01
11.639 2.8 0.377495 0.0813177 1 0.01
12.609 2.24 -0.0797017 0.360604 1 -0.01
13.5789 2.8 -0.383133 -0.125875 1 0.01
14.5488 2.24 -0.271831 -0.467586 1 -0.01
15.5187 2.8 0.166593 -0.340988 1 0.01
16.4886 2.24 -0.369317 0.191544 1 -0.01
17.4586 2.8 -0.194685 -0.205988 1 0.01
18.4285 2.24 -0.0143786 0.0912968 1 -0.01
19.3984 2.8 -0.199938 0.166744 1 0.01
20.3683 2.24 0.268213 -0.0841405 1 -0.01
21.3382 2.8 0.232322 0.00413619 1 0.01
22.3082 2.24 0.175118 0.247491 1 -0.01
23.2781 2.8 -0.493645 -0.389706 1 0.01
-24.248 3.36 0.264473 -0.193229 1 -0.01
-23.2781 3.92 -0.364767 -0.216603 1 0.01
-22.3082 3.36 -0.355217 0.303933 1 -0.01
-21.3382 3.92 0.299147 -0.400144 1 0.01
-20.3683 3.36 0.195727 -0.186113 1 -0.01
-19.3984 3.92 0.325189 0.123647 1 0.01
-18.4285 3.36 0.0611171 -0.178039 1 -0.01
-17.4586 3.92 0.193343 0.153939 1 0.01
-16.4886 3.36 0.421086 -0.0715549 1 -0.01
-15.5187 3.92 0.448691 -0.010468 1 0.01
-14.5488 3.36 0.441878 -0.379708 1 -0.01
-13.5789 3.92 -0.000591412 0.373642 1 0.01
-12.609 3.36 -0.00274362 -0.455132 1 -0.01
-11.639 3.92 -0.2236 0.304848 1 0.01
-10.6691 3.36 0.453861 0.361426 1 -0.01
-9.6992 3.92 0.152142 -0.0172495 1 0.01
-8.72928 3.36 -0.0300098 -0.476037 1 -0.01
-7.75936 3.92 0.0616544 -0.377431 1 0.01
-6.78944 3.36 0.333767 0.332889 1 -0.01
-5.81952 3.92 -0.300114 -0.343615 1 0.01
-4.8496 3.36 0.0837889 -0.418396 1 -0.01
-3.87968 3.92 0.372399 -0.22995 1 0.01
-2.90976 3.36 0.453496 -0.183794 1 -0.01
-1.93984 3.92 -0.11955 0.462024 1 0.01
-0.96992 3.36 -0.0319407 0.348625 1 -0.01
0 3.92 -0.131529 -0.435713 1 0.01
0.96992 3.36 0.128773 -0.438089 1 -0.01
1.93984 3.92 0.473185 0.229063 1 0.01
2.90976 3.36 -0.275261 -0.186779 1 -0.01
3.87968 3.92 -0.265352 -0.0682388 1 0.01
4.8496 3.36 -0.257775 0.191124 1 -0.01
5.81952 3.92 0.118105 0.0747169 1 0.01
6.78944 3.36 0.0102889 0.0103644 1 -0.01
7.75936 3.92 -0.304934 -0.423216 1 0.01
8.72928 3.36 -0.0755342 0.416994 1 -0.01
9.6992 3.92 0.377762 -0.0892743 1 0.01
10.6691 3.36 0.397095 0.335726 1 -0.01
11.639 3.92 -0.227784 0.433456 1 0.01
12.609 3.36 -0.0496996 0.262673 1 -0.01
13.5789 3.92 -0.029081 0.019434 1 0.01
14.5488 3.36 0.125842 0.308138 1 -0.01
15.5187 3.92 0.363272 -0.342718 1 0.01
16.4886 3.36 -0.498539 0.468188 1 -0.01
17.4586 3.92 -0.466083 0.133557 1 0.01
18.4285 3.36 0.237478 -0.0557895 1 -0.01
19.3984 3.92 0.169647 0.028756 1 0.01
20.3683 3.36 0.388287 -0.148825 1 -0.01
21.3382 3.92 -0.0955912 0.459182 1 0.01
22.3082 3.36 0.00885829 0.379707 1 -0.01
23.2781 3.92 0.237376 -0.260853 1 0.01
-24.248 4.48 0.215232 0.0907475 1 -0.01
-23.2781 5.04 0.151113 0.26822 1 0.01
-22.3082 4.48 -0.304169 0.362801 1 -0.01
-21.3382 5.04 0.134108 0.469686 1 0.01
-20.3683 4.48 0.208239 0.0932546 1 -0.01
-19.3984 5.04 -0.435372 0.289486 1 0.01
-18.4285 4.48 -0.483212 0.236682 1 -0.01
-17.4586 5.04 0.477312 -0.414325 1 0.01
-16.4886 4.48 0.0372894 -0.123171 1 -0.01
-15.5187 5.04 -0.0370185 -0.0494033 1 0.01
-14.5488 4.48 0.339398 -0.198713 1 -0.01
-13.5789 5.04 0.306299 0.419918 1 0.01
-12.609 4.48 -0.434131 0.300359 1 -0.01
-11.639 5.04 0.123856 -0.118109 1 0.01
-10.6691 4.48 -0.174628 -0.151902 1 -0.01
-9.6992 5.04 -0.234698 -0.261849 1 0.01
-8.72928 4.48 0.119105 -0.365195 1 -0.01
-7.75936 5.04 0.10687 -0.275173 1 0.01
-6.78944 4.48 0.0711269 -0.457064 1 -0.01
-5.81952 5.04 0.418058 -0.122803 1 0.01
-4.8496 4.48 -0.103759 0.13192 1 -0.01
-3.87968 5.04 -0.22863 -0.196683 1 0.01
-2.90976 4.48 0.311955 0.488462 1 -0.01
-1.93984 5.04 -0.213448 0.362447 1 0.01
-0.96992 4.48 -0.301915 -0.0282674 1 -0.01
0 5.04 0.329639 -0.282684 1 0.01
0.96992 4.48 0.480675 -0.407537 1 -0.01
1.93984 5.04 0.395868 -0.0767297 1 0.01
2.90976 4.48 -0.0967547 -0.446677 1 -0.01
3.87968 5.04 -0.0933669 -0.48979 1 0.01
4.8496 4.48 -0.443717 0.254921 1 -0.01
5.81952 5.04 0.202005 -0.360461 1 0.01
6.78944 4.48 -0.223149 0.185017 1 -0.01
7.75936 5.04 -0.0100774 0.0848546 1 0.01
8.72928 4.48 0.0400997 -0.359416 1 -0.01
9.6992 5.04 -0.342738 -0.225052 1 0.01
10.6691 4.48 -0.445691 0.255138 1 -0.01
11.639 5.04 0.067437 -0.132965 1 0.01
12.609 4.48 0.269554 0.465315 1 -0.01
13.5789 5.04 -0.458618 -0.341632 1 0.01
14.5488 4.48 -0.216601 0.170223 1 -0.01
15.5187 5.04 -0.247413 0.169302 1 0.01
16.4886 4.48 -0.182635 -0.338494 1 -0.01
17.4586 5.04 0.135461 -0.382504 1 0.01
18.4285 4.48 0.398296 0.486481 1 -0.01
19.3984 5.04 0.301981 0.284649 1 0.01
20.3683 4.48 0.436095 0.403412 1 -0.01
21.3382 5.04 -0.414723 -0.0221786 1 0.01
22.3082 4.48 -0.389585 0.151301 1 -0.01
23.2781 5.04 -0.322514 -0.198558 1 0.01
-24.248 5.6 0.195848 -0.204035 1 -0.01
-23.2781 6.16 -0.354979 -0.140541 1 0.01
-22.3082 5.6 -0.189597 -0.430419 1 -0.01
-21.3382 6.16 -0.147247 0.219907 1 0.01
-20.3683 5.6 0.319154 0.333134 1 -0.01
-19.3984 6.16 0.435564 0.303354 1 0.01
-18.4285 5.6 -0.453784 -0.487465 1 -0.01
-17.4586 6.16 -0.433675 -0.301711 1 0.01
-16.4886 5.6 0.314141 0.456779 1 -0.01
-15.5187 6.16 -0.337164 -0.347162 1 0.01
-14.5488 5.6 -0.345722 0.190553 1 -0.01
-13.5789 6.16 -0.102215 0.30084 1 0.01
-12.609 5.6 0.335697 -0.145756 1 -0.01
-11.639 6.16 -0.493503 0.482754 1 0.01
-10.6691 5.6 -0.491043 -0.206162 1 -0.01
-9.6992 6.16 -0.0277341 0.37021 1 0.01
-8.72928 5.6 -0.45662 0.486126 1 -0.01
-7.75936 6.16 0.355548 -0.509041 1 0.01
-6.78944 5.6 -0.0323184 -0.395872 1 -0.01
-5.81952 6.16 -0.403732 -0.0294901 1 0.01
-4.8496 5.6 0.234604 -0.313677 1 -0.01
-3.87968 6.16 0.250638 0.472774 1 0.01
-2.90976 5.6 -0.0912101 -0.0415789 1 -0.01
-1.93984 6.16 -0.35732 -0.437321 1 0.01
-0.96992 5.6 -0.307523 0.266572 1 -0.01
0 6.16 0.237268 -0.287614 1 0.01
0.96992 5.6 0.0660162 -0.0738411 1 -0.01
1.93984 6.16 0.06886 0.315294 1 0.01
2.90976 5.6 0.140519 -0.304954 1 -0.01
3.87968 6.16 0.451801 -0.442955 1 0.01
4.8496 5.6 0.242471 -0.461961 1 -0.01
5.81952 6.16 0.338535 -0.440303 1 0.01
6.78944 5.6 -0.299151 -0.191872 1 -0.01
7.75936 6.16 -0.350629 0.308546 1 0.01
8.72928 5.6 0.231857 0.024527 1 -0.01
9.6992 6.16 -0.27681 0.198697 1 0.01
10.6691 5.6 -0.219677 0.217233 1 -0.01
11.639 6.16 -0.313207 0.480524 1 0.01
12.609 5.6 0.00745949 -0.329318 1 -0.01
13.5789 6.16 0.49498 -0.208361 1 0.01
14.5488 5.6 -0.0616257 -0.0660422 1 -0.01
15.5187 6.16 -0.240484 -0.0247154 1 0.01
16.4886 5.6 -0.196282 -0.116138 1 -0.01
17.4586 6.16 0.137585 0.270549 1 0.01
18.4285 5.6 -0.24757 -0.458156 1 -0.01
19.3984 6.16 -0.30625 -0.388245 1 0.01
20.3683 5.6 -0.0525497 -0.26485 1 -0.01
21.3382 6.16 -0.307304 -0.158851 1 0.01
22.3082 5.6 -0.260516 0.022968 1 -0.01
23.2781 6.16 0.485966 0.386353 1 0.01
-24.248 6.72 0.0414827 -0.0798902 1 -0.01
-23.2781 7.28 0.0567354 -0.481754 1 0.01
-22.3082 6.72 -0.0592876 -0.223687 1 -0.01
-21.3382 7.28 0.0700266 0.401561 1 0.01
-20.3683 6.72 -0.229299 0.00729192 1 -0.01
-19.3984 7.28 -0.261235 0.0262123 1 0.01
-18.4285 6.72 -0.297986 0.397089 1 -0.01
-17.4586 7.28 -0.193631 0.264602 1 0.01
-16.4886 6.72 0.213306 0.298722 1 -0.01
-15.5187 7.28 0.100778 0.436052 1 0.01
-14.5488 6.72 0.378443 0.000883634 1 -0.01
-13.5789 7.28 -0.443967 0.107071 1 0.01
-12.609 6.72 -0.360699 -0.436282 1 -0.01
-11.639 7.28 -0.174847 -0.279761 1 0.01
-10.6691 6.72 0.386688 -0.104024 1 -0.01
-9.6992 7.28 -0.0858879 0.262637 1 0.01
-8.72928 6.72 -0.16954 -0.379767 1 -0.01
-7.75936 7.28 0.481501 0.337205 1 0.01
-6.78944 6.72 0.133386 -0.365952 1 -0.01
-5.81952 7.28 0.0980458 0.139766 1 0.01
-4.8496 6.72 -0.492295 -0.320476 1 -0.01
-3.87968 7.28 0.426952 -0.0667372 1 0.01
-2.90976 6.72 0.422205 -0.0199756 1 -0.01
-1.93984 7.28 0.208706 0.19736 1 0.01
-0.96992 6.72 -0.167672 0.142409 1 -0.01
0 7.28 -0.404195 0.235095 1 0.01
0.96992 6.72 0.156884 0.256154 1 -0.01
1.93984 7.28 -0.432462 -0.146709 1 0.01
2.90976 6.72 0.13011 0.356175 1 -0.01
3.87968 7.28 0.320917 -0.443318 1 0.01
4.8496 6.72 0.0440764 0.257003 1 -0.01
5.81952 7.28 -0.157604 -0.471692 1 0.01
6.78944 6.72 0.327893 0.458436 1 -0.01
7.75936 7.28 -0.29605 0.465683 1 0.01
8.72928 6.72 0.152503 -0.206959 1 -0.01
9.6992 7.28 0.29191 -0.445687 1 0.01
10.6691 6.72 0.338472 -0.31661 1 -0.01
11.639 7.28 0.380426 -0.475465 1 0.01
12.609 6.72 0.430388 0.21727 1 -0.01
13.5789 7.28 -0.317097 -0.276424 1 0.01
14.5488 6.72 0.284293 -0.151366 1 -0.01
15.5187 7.28 -0.109973 0.246953 1 0.01
16.4886 6.72 -0.0611548 -0.225445 1 -0.01
17.4586 7.28 -0.02806 0.0173503 1 0.01
18.4285 6.72 -0.437625 0.220915 1 -0.01
19.3984 7.28 0.371071 0.126932 1 0.01
20.3683 6.72 0.0764799 0.321983 1 -0.01
21.3382 7.28 0.150538 0.180838 1 0.01
22.3082 6.72 0.329863 0.0649116 1 -0.01
23.2781 7.28 -0.295692 0.279691 1 0.01
-24.248 7.84 0.0523094 -0.434214 1 -0.01
-23.2781 8.4 0.431678 0.216572 1 0.01
-22.3082 7.84 -0.272722 0.360841 1 -0.01
-21.3382 8.4 -0.262094 -0.189847 1 0.01
-20.3683 7.84 -0.274423 -0.466321 1 -0.01
-19.3984 8.4 -0.430309 -0.19245 1 0.01
-18.4285 7.84 0.458563 -0.0420584 1 -0.01
-17.4586 8.4 -0.200638 0.468226 1 0.01
-16.4886 7.84 -0.0665966 -0.402792 1 -0.01
-15.5187 8.4 0.189516 0.402393 1 0.01
-14.5488 7.84 0.165949 0.142229 1 -0.01
-13.5789 8.4 -0.450068 -0.218616 1 0.01
-12.609 7.84 -0.0213264 0.047082 1 -0.01
-11.639 8.4 0.00790167 0.340086 1 0.01
-10.6691 7.84 -0.0770138 -0.166233 1 -0.01
-9.6992 8.4 0.339527 -0.302428 1 0.01
-8.72928 7.84 -0.275531 0.302689 1 -0.01
-7.75936 8.4 0.402754 -0.499748 1 0.01
-6.78944 7.84 -0.0199279 -0.497864 1 -0.01
-5.81952 8.4 -0.0361544 -0.213492 1 0.01
-4.8496 7.84 -0.265501 -0.329387 1 -0.01
-3.87968 8.4 -0.0856871 0.0654345 1 0.01
-2.90976 7.84 0.295874 -0.183495 1 -0.01
-1.93984 8.4 0.467724 0.0833656 1 0.01
-0.96992 7.84 -0.206241 0.172588 1 -0.01
0 8.4 0.43389 -0.509082 1 0.01
0.96992 7.84 -0.00128153 -0.453233 1 -0.01
1.93984 8.4 0.230118 -0.36703 1 0.01
2.90976 7.84 -0.162028 -0.301214 1 -0.01
3.87968 8.4 0.379476 0.231507 1 0.01
4.8496 7.84 0.281461 0.406819 1 -0.01
5.81952 8.4 0.0751789 -0.0670765 1 0.01
6.78944 7.84 0.372368 0.356285 1 -0.01
7.75936 8.4 0.312064 0.413938 1 0.01
8.72928 7.84 -0.379765 -0.41717 1 -0.01
9.6992 8.4 0.169293 0.311607 1 0.01
10.6691 7.84 -0.345887 -0.137499 1 -0.01
11.639 8.4 0.201604 -0.253927 1 0.01
12.609 7.84 -0.473245 0.345075 1 -0.01
13.5789 8.4 -0.0395114 0.338219 1 0.01
14.5488 7.84 -0.341509 -0.112552 1 -0.01
15.5187 8.4 0.44463 0.161316 1 0.01
16.4886 7.84 -0.322278 0.305844 1 -0.01
17.4586 8.4 0.252133 0.393205 1 0.01
18.4285 7.84 -0.170839 0.374451 1 -0.01
19.3984 8.4 0.309429 -0.366769 1 0.01
20.3683 7.84 -0.00564673 -0.0495839 1 -0.01
21.3382 8.4 0.0196396 -0.0744728 1 0.01
22.3082 7.84 -0.0759503 -0.0187071 1 -0.01
23.2781 8.4 0.0633261 0.0966794 1 0.01
-24.248 8.96 -0.468189 0.249893 1 -0.01
-23.2781 9.52 0.0778011 -0.497439 1 0.01
-22.3082 8.96 -0.402988 0.484886 1 -0.01
-21.3382 9.52 0.020528 0.137561 1 0.01
-20.3683 8.96 -0.386733 -0.239562 1 -0.01
-19.3984 9.52 0.33986 0.0665874 1 0.01
-18.4285 8.96 -0.177314 -0.163858 1 -0.01
-17.4586 9.52 -0.367809 0.139034 1 0.01
-16.4886 8.96 -0.295494 0.330779 1 -0.01
-15.5187 9.52 -0.224378 -0.374284 1 0.01
-14.5488 8.96 0.251742 0.194217 1 -0.01
-13.5789 9.52 0.484934 -0.3245 1 0.01
-12.609 8.96 0.391507 -0.24864 1 -0.01
-11.639 9.52 0.226093 0.467679 1 0.01
-10.6691 8.96 0.265625 -0.4817 1 -0.01
-9.6992 9.52 -0.369829 -0.141428 1 0.01
-8.72928 8.96 0.384641 0.336948 1 -0.01
-7.75936 9.52 0.328092 -0.241227 1 0.01
-6.78944 8.96 -0.290536 -0.141177 1 -0.01
-5.81952 9.52 0.251734 -0.388038 1 0.01
-4.8496 8.96 -0.421345 -0.268144 1 -0.01
-3.87968 9.52 -0.348674 -0.435616 1 0.01
-2.90976 8.96 0.267837 0.0502874 1 -0.01
-1.93984 9.52 0.106446 0.362005 1 0.01
-0.96992 8.96 -0.0844436 0.485512 1 -0.01
0 9.52 0.135036 0.181076 1 0.01
0.96992 8.96 0.384084 -0.222198 1 -0.01
1.93984 9.52 0.364508 -0.129322 1 0.01
2.90976 8.96 -0.286521 0.255046 1 -0.01
3.87968 9.52 0.308972 -0.117073 1 0.01
4.8496 8.96 0.347739 0.277291 1 -0.01
5.81952 9.52 -0.15733 -0.00692394 1 0.01
6.78944 8.96 0.151924 0.345747 1 -0.01
7.75936 9.52 -0.477771 0.080394 1 0.01
8.72928 8.96 0.306404 0.423103 1 -0.01
9.6992 9.52 0.481176 -0.450477 1 0.01
10.6691 8.96 0.332788 0.471808 1 -0.01
11.639 9.52 0.377275 -0.469359 1 0.01
12.609 8.96 0.049748 0.413679 1 -0.01
13.5789 9.52 -0.398524 -0.207603 1 0.01
14.5488 8.96 0.0737871 0.150922 1 -0.01
15.5187 9.52 -0.12674 -0.449953 1 0.01
16.4886 8.96 -0.323241 -0.117156 1 -0.01
17.4586 9.52 -0.17304 -0.014493 1 0.01
18.4285 8.96 -0.334746 0.413045 1 -0.01
19.3984 9.52 -0.0733555 0.124782 1 0.01
20.3683 8.96 0.158109 0.28726 1 -0.01
21.3382 9.52 -0.422291 -0.355927 1 0.01
22.3082 8.96 0.0340927 0.178524 1 -0.01
23.2781 9.52 -0.41127 -0.263351 1 0.01
-24.248 10.08 0.05725 -0.26703 1 -0.01
-23.2781 10.64 -0.133173 0.129746 1 0.01
-22.3082 10.08 -0.270351 -0.223843 1 -0.01
-21.3382 10.64 0.373588 0.096428 1 0.01
-20.3683 10.08 0.450337 0.353198 1 -0.01
-19.3984 10.64 0.221009 -0.107708 1 0.01
-18.4285 10.08 -0.0362633 0.259614 1 -0.01
-17.4586 10.64 0.302108 -0.00113563 1 0.01
-16.4886 10.08 -0.135125 -0.461532 1 -0.01
-15.5187 10.64 0.236677 -0.12255 1 0.01
-14.5488 10.08 -0.142335 -0.0678817 1 -0.01
-13.5789 10.64 0.0220716 -0.485692 1 0.01
-12.609 10.08 0.184001 0.248543 1 -0.01
-11.639 10.64 0.0951065 -0.192993 1 0.01
-10.6691 10.08 0.104347 -0.476461 1 -0.01
-9.6992 10.64 0.433005 -0.365152 1 0.01
-8.72928 10.08 -0.431426 -0.215677 1 -0.01
-7.75936 10.64 -0.109528 0.107704 1 0.01
-6.78944 10.08 -0.336926 0.192001 1 -0.01
-5.81952 10.64 -0.445039 0.145479 1 0.01
-4.8496 10.08 0.210307 0.478311 1 -0.01
-3.87968 10.64 -0.419381 0.193524 1 0.01
-2.90976 10.08 0.0125782 -0.36569 1 -0.01
-1.93984 10.64 0.291414 0.161385 1 0.01
-0.96992 10.08 -0.281606 0.161774 1 -0.01
0 10.64 0.0165992 0.174702 1 0.01
0.96992 10.08 -0.486008 0.136861 1 -0.01
1.93984 10.64 -0.444299 0.409921 1 0.01
2.90976 10.08 -0.209625 0.151119 1 -0.01
3.87968 10.64 -0.316246 0.401482 1 0.01
4.8496 10.08 -0.331508 -0.383004 1 -0.01
5.81952 10.64 0.395292 -0.441373 1 0.01
6.78944 10.08 0.420573 0.474261 1 -0.01
7.75936 10.64 -0.192712 -0.292163 1 0.01
8.72928 10.08 -0.19061 -0.344925 1 -0.01
9.6992 10.64 0.35961 0.174724 1 0.01
10.6691 10.08 0.260219 -0.180094 1 -0.01
11.639 10.64 -0.0784125 -0.356006 1 0.01
12.609 10.08 0.200659 0.0188716 1 -0.01
13.5789 10.64 0.0810046 0.307595 1 0.01
14.5488 10.08 -0.458467 0.380491 1 -0.01
15.5187 10.64 0.0655083 -0.330875 1 0.01
16.4886 10.08 0.384368 0.395854 1 -0.01
17.4586 10.64 -0.38166 0.268999 1 0.01
18.4285 10.08 -0.0733748 0.295158 1 -0.01
19.3984 10.64 0.469129 0.344574 1 0.01
20.3683 10.08 0.466754 -0.403994 1 -0.01
21.3382 10.64 -0.298067 0.360262 1 0.01
22.3082 10.08 -0.145933 0.298559 1 -0.01
23.2781 10.64 -0.0479403 -0.0845004 1 0.01
-24.248 11.2 0.0388031 0.0216445 1 -0.01
-23.2781 11.76 0.31207 0.193917 1 0.01
-22.3082 11.2 0.0655227 -0.0580326 1 -0.01
-21.3382 11.76 0.333004 0.0674082 1 0.01
-20.3683 11.2 0.243849 0.0384453 1 -0.01
-19.3984 11.76 -0.467996 -0.390918 1 0.01
-18.4285 11.2 0.0416734 0.445105 1 -0.01
-17.4586 11.76 0.0762777 -0.505691 1 0.01
-16.4886 11.2 0.455066 0.165278 1 -0.01
-15.5187 11.76 -0.262824 0.432393 1 0.01
